Jurisdiction ID,Jurisdiction Name,County,Measure Name,Measure Year,Election Type,Election Date,Measure Type,Measure Topic,Threshold,Pass/Fail,Yes Votes,No Votes,Yes %,No %,Total Votes,Turnout Rate %
709,City of Hemet,Riverside,Measure H,2022,general,2022-11-08,Sales Tax,General Services,Majority,Pass,11353,8224,58.0,42.0,19577,96.5
709,City of Hemet,Riverside,Measure Y,2018,general,2018-11-06,Business Tax,Land Use: Zoning,Majority,Fail,7726,13066,37.2,62.8,20792,91.7
709,City of Hemet,Riverside,Measure Z,2018,general,2018-11-06,Business Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,10838,9866,52.3,47.7,20704,91.3
709,City of Hemet,Riverside,Measure U,2016,general,2016-11-08,Sales Tax,Safety: Multiple Emergency Services,Majority,Pass,15744,10056,61.0,39.0,25800,95.2
709,City of Hemet,Riverside,Measure E,2016,general,2016-06-07,Sales Tax,Safety: Multiple Emergency Services,Two-thirds,Fail,10719,6267,63.1,36.9,16986,62.7
724,City of Indian Wells,Riverside,Measure K,2018,general,2018-11-06,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Two-thirds,Pass,1625,598,73.1,26.9,2223,87.1
724,City of Indian Wells,Riverside,Measure GG,2016,general,2016-11-08,Transient Occupancy Tax,Facilities: Parks & Recreation,Two-thirds,Fail,1371,960,58.8,41.2,2331,87.8
724,City of Indian Wells,Riverside,Measure R,2012,general,2012-11-06,Property Tax,General Services: Maintenance,Two-thirds,Fail,592,1718,25.6,74.4,2310,
725,City of Indio,Riverside,Measure E,2021,general,2021-11-02,Sales Tax,General Services,Majority,Pass,6890,2758,71.4,28.6,9648,
725,City of Indio,Riverside,Measure X,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,16578,6031,73.3,26.7,22609,90.5
725,City of Indio,Riverside,Measure O,2014,general,2014-11-04,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,9157,2363,79.5,20.5,11520,88.9
733,City of Jurupa Valley,Riverside,Measure U,2020,general,2020-11-03,Business Tax,General Services,Majority,Fail,16670,17690,48.5,51.5,34360,93.8
733,City of Jurupa Valley,Riverside,Measure L,2018,general,2018-11-06,Business Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,11214,9590,53.9,46.1,20804,92.6
744,City of La Quinta,Riverside,Measure G,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,8233,6809,54.7,45.3,15042,90.2
751,City of Lake Elsinore,Riverside,Measure Z,2020,general,2020-11-03,Sales Tax,General Services,Majority,Pass,15919,8969,64.0,36.0,24888,91.1
792,City of Menifee,Riverside,Measure M,2020,general,2020-11-03,Sales Tax,Revenues: Tax Repeal/Reduction/Limit,Majority,Fail,17362,30397,36.4,63.6,47759,91.4
792,City of Menifee,Riverside,Measure DD,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,22104,10279,68.3,31.7,32383,90.4
809,City of Moreno Valley,Riverside,Measure U,2024,general,2024-11-05,Sales Tax,General Services,Majority,Pass,43551,15145,74.2,25.8,58696,94.8
809,City of Moreno Valley,Riverside,Measure G,2021,general,2021-11-02,Sales Tax,General Services,Majority,Pass,7471,6398,53.9,46.1,13869,
809,City of Moreno Valley,Riverside,Measure M,2018,general,2018-11-06,Business Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,29286,10238,74.1,25.9,39524,92.7
809,City of Moreno Valley,Riverside,Measure L,2016,general,2016-11-08,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,37005,14471,71.9,28.1,51476,92.0
814,City of Murrieta,Riverside,Measure T,2018,general,2018-11-06,Sales Tax,General Services,Majority,Pass,17298,15616,52.6,47.4,32914,93.2
822,City of Norco,Riverside,Measure R,2018,general,2018-11-06,Sales Tax,General Services,Majority,Pass,4768,3663,56.6,43.4,8431,87.7
839,City of Palm Desert,Riverside,Measure G,2024,general,2024-11-05,Sales Tax,General Services,Majority,Pass,16342,8599,65.5,34.5,24941,93.4
839,City of Palm Desert,Riverside,Measure Q,2018,general,2018-11-06,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,13918,4261,76.6,23.4,18179,89.9
839,City of Palm Desert,Riverside,Measure T,2016,general,2016-11-08,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,14346,5041,74.0,26.0,19387,89.3
840,City of Palm Springs,Riverside,Measure J,2024,general,2024-11-05,Sales Tax,General Services,Majority,Pass,16479,6759,70.9,29.1,23238,94.5
840,City of Palm Springs,Riverside,Measure C,2018,general,2018-06-05,Property Tax,Land Use: Zoning,Majority,Fail,4539,10619,29.9,70.1,15158,74.2
840,City of Palm Springs,Riverside,Measure D,2017,general,2017-11-07,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Two-thirds,Fail,6849,5289,56.4,43.6,12138,
840,City of Palm Springs,Riverside,Measure E,2017,general,2017-11-07,Business Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,9357,2581,78.4,21.6,11938,
840,City of Palm Springs,Riverside,Measure B,2013,general,2013-11-05,Sales Tax,,Majority,Pass,5585,2842,66.3,33.7,8427,
850,City of Perris,Riverside,Measure A,2023,general,2023-11-07,Taxes,,Two-thirds,Fail,1609,1476,52.2,47.8,3085,
850,City of Perris,Riverside,Measure G,2018,general,2018-11-06,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,8146,3224,71.6,28.4,11370,92.6
850,City of Perris,Riverside,Measure J,2016,general,2016-11-08,Business Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,10913,4703,69.9,30.1,15616,91.1
887,City of Riverside,Riverside,Measure B,2024,general,2024-03-05,Business Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,27252,17085,61.5,38.5,44337,40.8
887,City of Riverside,Riverside,Measure Z,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,55496,37555,59.6,40.4,93051,94.2
907,City of San Jacinto,Riverside,Measure V,2020,general,2020-11-03,Sales Tax,General Services,Majority,Pass,11396,5011,69.5,30.5,16407,94.7
907,City of San Jacinto,Riverside,Measure AA,2016,general,2016-11-08,Business Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,7748,3698,67.7,32.3,11446,92.9
907,City of San Jacinto,Riverside,Measure BB,2016,general,2016-11-08,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,5869,5543,51.4,48.6,11412,92.6
907,City of San Jacinto,Riverside,Measure CC,2014,general,2014-11-04,Utility Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Fail,2608,2858,47.7,52.3,5466,97.6
965,City of Temecula,Riverside,Measure S,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,19711,18935,51.0,49.0,38646,91.6
1003,City of Wildomar,Riverside,Measure AA,2018,general,2018-11-06,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,5921,4171,58.7,41.3,10092,94.2
1003,City of Wildomar,Riverside,Measure Z,2012,general,2012-11-06,Property Tax,Facilities: Parks & Recreation,Two-thirds,Pass,6615,3135,67.8,32.2,9750,
2595,Alvord Unified,Riverside,Measure J,2022,general,2022-11-08,GO Bond,Education,Fifty-five,Pass,10567,8149,56.5,43.5,18716,96.2
2595,Alvord Unified,Riverside,Measure W,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,12911,7691,62.7,37.3,20602,
2596,Banning Unified,Riverside,Measure O,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,7607,4200,64.4,35.6,11807,46.1
2596,Banning Unified,Riverside,Measure M,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,6818,3478,66.2,33.8,10296,90.6
2597,Beaumont Unified,Riverside,Measure E,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Fail,13165,11619,53.1,46.9,24784,37.4
2597,Beaumont Unified,Riverside,Measure B,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,5208,10420,33.3,66.7,15628,49.6
2598,Corona-Norco Unified,Riverside,Measure GG,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Pass,20876,15734,57.0,43.0,36610,98.2
2600,Desert Sands Unified,Riverside,Measure A,2024,general,2024-03-05,GO Bond,Education,Fifty-five,Pass,23085,16835,57.8,42.2,39920,24.3
2600,Desert Sands Unified,Riverside,Measure KK,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Pass,27027,11862,69.5,30.5,38889,93.3
2601,Hemet Unified,Riverside,Measure X,2018,general,2018-11-06,GO Bond,Education,Fifty-five,Pass,23569,13345,63.8,36.2,36914,93.2
2601,Hemet Unified,Riverside,Measure U,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,25661,11626,68.8,31.2,37287,
2602,Jurupa Unified,Riverside,Measure V,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,20131,10197,66.4,33.6,30328,47.4
2602,Jurupa Unified,Riverside,Measure E,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,7110,8332,46.0,54.0,15442,42.8
2602,Jurupa Unified,Riverside,Measure EE,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Pass,5824,3754,60.8,39.2,9578,98.5
2602,Jurupa Unified,Riverside,Measure M,2012,general,2012-06-05,GO Bond,Education: Bonds,Fifty-five,Fail,3703,3414,52.0,48.0,7117,
2603,Menifee Union,Riverside,Measure R,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,29543,23003,56.2,43.8,52546,46.7
2603,Menifee Union,Riverside,Measure Q,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,19772,12304,61.6,38.4,32076,90.2
2604,Moreno Valley Unified,Riverside,Measure X,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,35235,15346,69.7,30.3,50581,47.1
2604,Moreno Valley Unified,Riverside,Measure M,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Pass,12348,6928,64.1,35.9,19276,97.1
2605,Nuview Union,Riverside,Measure K,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,2055,1399,59.5,40.5,3454,46.9
2605,Nuview Union,Riverside,Measure V,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,1632,894,64.6,35.4,2526,
2606,Palm Springs Unified,Riverside,Measure S,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,50995,17155,74.8,25.2,68150,45.7
2606,Palm Springs Unified,Riverside,Measure I,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,39831,12943,75.5,24.5,52774,89.2
2607,Palo Verde Unified,Riverside,Measure E,2018,general,2018-11-06,GO Bond,Education,Fifty-five,Pass,1825,1105,62.3,37.7,2930,94.4
2608,Perris Elementary,Riverside,Measure H,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,7262,3074,70.3,29.7,10336,47.4
2608,Perris Elementary,Riverside,Measure C,2014,general,2014-06-03,GO Bond,Education,Fifty-five,Pass,1153,585,66.3,33.7,1738,49.0
2609,Perris Union High,Riverside,Measure W,2018,general,2018-11-06,GO Bond,Education,Fifty-five,Pass,25924,20463,55.9,44.1,46387,92.5
2609,Perris Union High,Riverside,Measure T,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,24229,15657,60.7,39.3,39886,
2610,Riverside Unified,Riverside,Measure O,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,57347,24064,70.4,29.6,81411,94.8
2611,Romoland Elementary,Riverside,Measure I,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,8854,6172,58.9,41.1,15026,46.7
2611,Romoland Elementary,Riverside,Measure P,2020,general,2020-11-03,GO Bond,Education: Bonds,Fifty-five,Fail,7232,6274,53.5,46.5,13506,95.0
2612,San Jacinto Unified,Riverside,Measure C,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,10112,5007,66.9,33.1,15119,47.1
2612,San Jacinto Unified,Riverside,Measure Y,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,8439,3134,72.9,27.1,11573,92.9
2613,Coachella Valley Unified,Riverside,Measure G,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Pass,4857,4294,53.1,46.9,9151,41.3
2613,Coachella Valley Unified,Riverside,Measure X,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,7191,3841,65.2,34.8,11032,
2614,Lake Elsinore Unified,Riverside,Measure T,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,31548,20768,60.3,39.7,52316,47.0
2614,Lake Elsinore Unified,Riverside,Measure V,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,24845,12383,66.7,33.3,37228,89.9
2615,Temecula Valley Unified,Riverside,Measure Y,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,27808,16071,63.4,36.6,43879,
2616,Murrieta Valley Unified,Riverside,Measure BB,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Pass,11278,8184,57.9,42.1,19462,97.5
2617,Val Verde Unified,Riverside,Measure C,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Pass,6204,3876,61.5,38.5,10080,36.8
2617,Val Verde Unified,Riverside,Measure L,2012,general,2012-06-05,GO Bond,Education: Bonds,Fifty-five,Pass,2758,1697,61.9,38.1,4455,
2649,Colton Joint Unified,Riverside,Measure BB,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,22285,10213,68.6,31.4,32498,91.5
2666,Yucaipa-Calimesa Joint Unified,Riverside,Measure O,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Fail,10786,10364,51.0,49.0,21150,
5265,Desert Community College,Riverside,Measure CC,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,95452,35921,72.7,27.3,131373,92.0
5266,Mt. San Jacinto Community College,Riverside,Measure AA,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Pass,76993,53904,58.8,41.2,130897,95.8
5267,Palo Verde Community College,Riverside,Measure P,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Pass,2047,1387,59.6,40.4,3434,98.4
5268,Riverside Community College,Riverside,Measure CC,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,197555,142462,58.1,41.9,340017,46.9
5268,Riverside Community College,Riverside,Measure A,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,80922,92597,46.6,53.4,173519,42.9
545,City of Anaheim,Orange,Measure J,2022,general,2022-11-08,Transient Occupancy Tax,General Services,Majority,Pass,41143,28317,59.2,40.8,69460,93.4
586,City of Buena Park,Orange,Measure R,2024,general,2024-11-05,Sales Tax,General Services,Majority,Pass,21806,7380,74.7,25.3,29186,95.3
631,City of Costa Mesa,Orange,Measure Q,2020,general,2020-11-03,Business Tax,General Services,Majority,Pass,33291,17793,65.2,34.8,51084,91.2
631,City of Costa Mesa,Orange,Measure V,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Fail,14937,24565,37.8,62.2,39502,89.0
631,City of Costa Mesa,Orange,Measure W,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Fail,16501,22695,42.1,57.9,39196,88.3
631,City of Costa Mesa,Orange,Measure X,2016,general,2016-11-08,Business Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,21470,17845,54.6,45.4,39315,88.6
683,City of Fountain Valley,Orange,Measure HH,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,14617,9808,59.8,40.2,24425,94.6
683,City of Fountain Valley,Orange,Measure S,2014,general,2014-11-04,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Fail,5850,8945,39.5,60.5,14795,94.8
687,City of Fullerton,Orange,Measure S,2020,general,2020-11-03,Sales Tax,General Services,Majority,Fail,26903,35901,42.8,57.2,62804,94.3
689,City of Garden Grove,Orange,Measure O,2018,general,2018-11-06,Sales Tax,General Services,Majority,Pass,27306,15024,64.5,35.5,42330,89.1
689,City of Garden Grove,Orange,Measure Y,2012,general,2012-11-06,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,29392,14830,66.5,33.5,44222,
719,City of Huntington Beach,Orange,Measure O,2022,general,2022-11-08,Business Tax,General Services,Majority,Pass,42771,35463,54.7,45.3,78234,96.6
719,City of Huntington Beach,Orange,Measure A,2022,general,2022-06-07,Business Tax,General Services: Social/Welfare,Two-thirds,Fail,32207,17668,64.6,35.4,49875,61.6
738,City of La Habra,Orange,Measure V,2024,general,2024-11-05,Sales Tax,General Services,Majority,Pass,15876,7158,68.9,31.1,23034,95.1
738,City of La Habra,Orange,Measure W,2020,general,2020-11-03,Business Tax,General Services,Majority,Pass,17726,8550,67.5,32.5,26276,91.7
742,City of La Palma,Orange,Measure P,2022,general,2022-11-08,Transient Occupancy Tax,General Services,Majority,Pass,3647,1496,70.9,29.1,5143,89.6
742,City of La Palma,Orange,Measure JJ,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,3775,2481,60.3,39.7,6256,87.8
747,City of Laguna Beach,Orange,Measure P,2018,general,2018-11-06,Sales Tax,Safety,Two-thirds,Fail,6029,7034,46.2,53.8,13063,97.3
747,City of Laguna Beach,Orange,Measure LL,2016,general,2016-11-08,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,10508,2840,78.7,21.3,13348,96.0
747,City of Laguna Beach,Orange,Measure CC,2012,general,2012-11-06,Property Tax,Land Use: Open Space,Two-thirds,Fail,5836,7185,44.8,55.2,13021,
750,City of Laguna Woods,Orange,Measure T,2022,general,2022-11-08,Business Tax,General Services,Majority,Pass,6555,4185,61.0,39.0,10740,92.6
772,City of Los Alamitos,Orange,Measure Y,2020,general,2020-11-03,Sales Tax,General Services,Majority,Pass,3060,2946,50.9,49.1,6006,82.3
772,City of Los Alamitos,Orange,Measure DD,2012,general,2012-11-06,Utility Tax,Revenues: Tax Repeal/Reduction/Limit,Majority,Pass,3076,1276,70.7,29.3,4352,
798,City of Mission Viejo,Orange,Measure Y,2024,general,2024-11-05,Transient Occupancy Tax,General Services,Two-thirds,Fail,23454,26959,46.5,53.5,50413,94.4
831,City of Orange,Orange,Measure Z,2024,general,2024-11-05,Sales Tax,General Services,Majority,Fail,28299,28792,49.6,50.4,57091,93.8
857,City of Placentia,Orange,Measure U,2018,general,2018-11-06,Sales Tax,General Services,Majority,Pass,11584,6810,63.0,37.0,18394,90.5
901,City of San Clemente,Orange,Measure BB,2024,general,2024-11-05,Sales Tax,Facilities: Parks & Recreation,Two-thirds,Fail,24004,13145,64.6,35.4,37149,98.3
901,City of San Clemente,Orange,Measure W,2018,general,2018-11-06,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Fail,12727,15369,45.3,54.7,28096,92.1
901,City of San Clemente,Orange,Measure OO,2016,general,2016-11-08,Transient Occupancy Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Fail,15035,15043,50.0,50.0,30078,92.9
922,City of Santa Ana,Orange,Measure W,2022,general,2022-11-08,Business Tax,Revenues,Majority,Pass,27142,14596,65.0,35.0,41738,89.9
922,City of Santa Ana,Orange,Measure X,2018,general,2018-11-06,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,33462,24542,57.7,42.3,58004,93.5
922,City of Santa Ana,Orange,Measure Y,2018,general,2018-11-06,Business Tax,General Services,Majority,Pass,40753,16973,70.6,29.4,57726,93.1
922,City of Santa Ana,Orange,Measure AA,2014,general,2014-11-04,Utility Tax,Revenues: Tax Repeal/Reduction/Limit,Majority,Pass,24845,7955,75.7,24.3,32800,90.5
936,City of Seal Beach,Orange,Measure GG,2024,general,2024-11-05,Sales Tax,General Services,Majority,Pass,10689,4973,68.2,31.8,15662,95.4
936,City of Seal Beach,Orange,Measure BB,2018,general,2018-11-06,Sales Tax,General Services,Majority,Pass,7867,5564,58.6,41.4,13431,89.3
936,City of Seal Beach,Orange,Measure DD,2014,general,2014-11-04,Utility Tax,Revenues: Tax Repeal/Reduction/Limit,Majority,Pass,7418,1833,80.2,19.8,9251,88.9
956,City of Stanton,Orange,Measure A,2019,general,2019-11-05,Business Tax,Safety: Multiple Emergency Services,Majority,Pass,2003,1000,66.7,33.3,3003,
956,City of Stanton,Orange,Measure B,2019,general,2019-11-05,Transient Occupancy Tax,Safety: Multiple Emergency Services,Majority,Pass,1916,1095,63.6,36.4,3011,
956,City of Stanton,Orange,Measure QQ,2016,general,2016-11-08,Sales Tax,Revenues: Tax Repeal/Reduction/Limit,Majority,Fail,2987,6423,31.7,68.3,9410,83.6
956,City of Stanton,Orange,Measure GG,2014,general,2014-11-04,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,2543,2092,54.9,45.1,4635,88.4
956,City of Stanton,Orange,Measure J,2012,general,2012-06-05,Utility Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Fail,1463,1800,44.8,55.2,3263,
976,City of Tustin,Orange,Measure CC,2018,general,2018-11-06,Transient Occupancy Tax,General Services,Majority,Pass,14244,8958,61.4,38.6,23202,90.1
976,City of Tustin,Orange,Measure HH,2014,general,2014-11-04,Transient Occupancy Tax,Revenues: Tax Repeal/Reduction/Limit,Majority,Pass,5724,5102,52.9,47.1,10826,89.0
999,City of Westminster,Orange,Measure E,2024,general,2024-03-05,Sales Tax,General Services,Majority,Pass,10074,6276,61.6,38.4,16350,43.8
999,City of Westminster,Orange,Measure Y,2022,general,2022-11-08,Sales Tax,General Services,Majority,Pass,16773,7144,70.1,29.9,23917,89.6
999,City of Westminster,Orange,Measure SS,2016,general,2016-11-08,Sales Tax,Revenues: Tax Creation/Incr./Contin.,Majority,Pass,16867,10970,60.6,39.4,27837,83.2
2550,Lowell Joint,Orange,Measure P,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Fail,8821,6789,56.5,43.5,15610,93.4
2550,Lowell Joint,Orange,Measure LL,2018,general,2018-11-06,GO Bond,Education,Fifty-five,Fail,10962,8982,55.0,45.0,19944,150.9
2551,Anaheim Elementary,Orange,Measure J,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,37155,11427,76.5,23.5,48582,94.8
2552,Anaheim Union High,Orange,Measure K,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,82881,40928,66.9,33.1,123809,93.7
2552,Anaheim Union High,Orange,Measure B,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,35011,31916,52.3,47.7,66927,44.1
2552,Anaheim Union High,Orange,Measure H,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Pass,30238,20939,59.1,40.9,51177,94.5
2553,Brea-Olinda Unified,Orange,Measure H,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,12942,7107,64.6,35.4,20049,95.6
2553,Brea-Olinda Unified,Orange,Measure G,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,5705,6694,46.0,54.0,12399,54.6
2553,Brea-Olinda Unified,Orange,Measure K,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Fail,8192,8386,49.4,50.6,16578,96.5
2553,Brea-Olinda Unified,Orange,Measure E,2012,general,2012-06-05,GO Bond,Education: Bonds,Fifty-five,Fail,3254,3467,48.4,51.6,6721,
2554,Buena Park Elementary,Orange,Measure M,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,10240,4922,67.5,32.5,15162,92.8
2554,Buena Park Elementary,Orange,Measure B,2014,general,2014-06-03,GO Bond,Education,Fifty-five,Pass,2229,1104,66.9,33.1,3333,52.2
2555,Capistrano Unified,Orange,Measure G,2022,general,2022-11-08,GO Bond,Education,Fifty-five,Fail,7605,8697,46.7,53.3,16302,10.7
2555,Capistrano Unified,Orange,Measure H,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,9741,12318,44.2,55.8,22059,10.2
2555,Capistrano Unified,Orange,Measure I,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,21003,24888,45.8,54.2,45891,21.2
2555,Capistrano Unified,Orange,Measure M,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Fail,72915,87452,45.5,54.5,160367,94.1
2556,Centralia Elementary,Orange,Measure N,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,12769,5032,71.7,28.3,17801,92.3
2558,Fountain Valley Elementary,Orange,Measure O,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,15931,8871,64.2,35.8,24802,92.9
2558,Fountain Valley Elementary,Orange,Measure N,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Fail,11987,11424,51.2,48.8,23411,
2559,Fullerton Elementary,Orange,Measure N,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,29859,18971,61.1,38.9,48830,95.2
2559,Fullerton Elementary,Orange,Measure J,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,14522,15476,48.4,51.6,29998,52.8
2560,Fullerton Joint Union High,Orange,Measure L,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Fail,56162,41530,57.5,42.5,97692,93.7
2560,Fullerton Joint Union High,Orange,Measure K,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,27538,30511,47.4,52.6,58049,50.0
2560,Fullerton Joint Union High,Orange,Measure I,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Pass,25415,17938,58.6,41.4,43353,94.0
2561,Garden Grove Unified,Orange,Measure P,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,58962,18282,76.3,23.7,77244,93.2
2562,Huntington Beach City Elementary,Orange,Measure Q,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,25313,14469,63.6,36.4,39782,92.2
2565,La Habra City Elementary,Orange,Measure O,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,12085,6363,65.5,34.5,18448,92.5
2565,La Habra City Elementary,Orange,Measure O,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Pass,8874,5615,61.2,38.8,14489,
2568,Ocean View,Orange,Measure R,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,22386,15600,58.9,41.1,37986,90.7
2568,Ocean View,Orange,Measure P,2012,general,2012-11-06,GO Bond,Education: Bonds,Fifty-five,Fail,21230,16697,56.0,44.0,37927,
2569,Orange Unified,Orange,Measure S,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,54143,32534,62.5,37.5,86677,95.6
2569,Orange Unified,Orange,Measure K,2014,general,2014-11-04,GO Bond,Education,Fifty-five,Fail,25992,21613,54.6,45.4,47605,97.5
2571,Santa Ana Unified,Orange,Measure I,2024,general,2024-11-05,GO Bond,Education,Fifty-five,Pass,40336,18203,68.9,31.1,58539,93.3
2571,Santa Ana Unified,Orange,Measure I,2018,general,2018-11-06,GO Bond,Education,Fifty-five,Pass,31307,13008,70.6,29.4,44315,95.4
2572,Savanna Elementary,Orange,Measure G,2012,general,2012-06-05,GO Bond,Education: Bonds,Fifty-five,Pass,1715,1173,59.4,40.6,2888,
2573,Westminster,Orange,Measure T,2016,general,2016-11-08,GO Bond,Education,Fifty-five,Pass,17785,7584,70.1,29.9,25369,91.5
2574,Saddleback Valley Unified,Orange,Measure M,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,27026,44978,37.5,62.5,72004,56.9
2575,Tustin Unified,Orange,Measure N,2020,general,2020-03-03,GO Bond,Education: Bonds,Fifty-five,Fail,12541,10808,53.7,46.3,23349,35.0
